120 mm/s (L) + 150 mm/s (R) @ 30s | l = 0.2

0.00	0.00	0.00
0.01	0.00	0.01
0.01	0.00	0.01
0.02	0.00	0.01
0.02	0.00	0.02
0.03	0.00	0.02
0.03	0.00	0.03
0.04	0.00	0.04
0.05	0.00	0.04
0.05	0.00	0.05
0.06	0.00	0.05
0.06	0.00	0.06
0.07	0.00	0.07
0.08	0.00	0.07
0.08	0.00	0.08
0.09	0.00	0.09
0.10	0.00	0.10
0.10	0.00	0.10
0.11	0.01	0.11
0.11	0.01	0.12
0.12	0.01	0.13
0.13	0.01	0.13
0.13	0.01	0.14
0.14	0.01	0.15
0.15	0.01	0.15
0.15	0.01	0.16
0.16	0.01	0.17
0.17	0.01	0.18
0.17	0.02	0.18
0.18	0.02	0.19
0.19	0.02	0.20
0.19	0.02	0.21
0.20	0.02	0.21
0.21	0.02	0.22
0.21	0.02	0.23
0.22	0.03	0.24
0.23	0.03	0.24
0.23	0.03	0.25
0.24	0.03	0.26
0.25	0.03	0.27
0.25	0.03	0.27
0.26	0.04	0.28
0.27	0.04	0.29
0.27	0.04	0.30
0.28	0.04	0.31
0.28	0.04	0.31
0.29	0.05	0.32
0.30	0.05	0.33
0.30	0.05	0.34
0.31	0.05	0.34
0.32	0.05	0.35
0.32	0.06	0.36
0.33	0.06	0.36
0.34	0.06	0.37
0.34	0.06	0.38
0.35	0.07	0.39
0.35	0.07	0.39
0.36	0.07	0.40
0.37	0.07	0.41
0.37	0.08	0.42
0.38	0.08	0.42
0.38	0.08	0.43
0.39	0.09	0.44
0.40	0.09	0.44
0.40	0.09	0.45
0.41	0.09	0.46
0.42	0.10	0.47
0.42	0.10	0.47
0.43	0.10	0.48
0.43	0.11	0.49
0.44	0.11	0.49
0.44	0.11	0.50
0.45	0.12	0.51
0.46	0.12	0.52
0.46	0.12	0.52
0.47	0.13	0.53
0.47	0.13	0.54
0.48	0.13	0.54
0.49	0.14	0.55
0.49	0.14	0.56
0.50	0.14	0.57
0.50	0.15	0.57
0.51	0.15	0.58
0.51	0.15	0.59
0.52	0.16	0.60
0.53	0.16	0.60
0.53	0.17	0.61
0.54	0.17	0.62
0.54	0.17	0.63
0.55	0.18	0.63
0.55	0.18	0.64
0.56	0.19	0.65
0.56	0.19	0.65
0.57	0.19	0.66
0.57	0.20	0.67
0.58	0.20	0.68
0.58	0.21	0.68
0.59	0.21	0.69
0.60	0.22	0.69
0.60	0.22	0.70
0.61	0.22	0.71
0.61	0.23	0.71
0.62	0.23	0.72
0.62	0.24	0.73
0.63	0.24	0.73
0.63	0.25	0.74
0.64	0.25	0.75
0.64	0.26	0.75
0.65	0.26	0.76
0.65	0.27	0.77
0.66	0.27	0.78
0.66	0.27	0.79
0.66	0.28	0.80
0.67	0.28	0.80
0.67	0.29	0.81
0.68	0.29	0.82
0.68	0.30	0.83
0.69	0.30	0.84
0.69	0.31	0.84
0.70	0.31	0.85
0.70	0.32	0.86
0.71	0.32	0.87
0.71	0.33	0.87
0.71	0.33	0.88
0.72	0.34	0.89
0.72	0.35	0.89
0.73	0.35	0.90
0.73	0.36	0.91
0.74	0.36	0.92
0.74	0.37	0.93
0.74	0.37	0.93
0.75	0.38	0.94
0.75	0.38	0.95
0.76	0.39	0.96
0.76	0.39	0.96
0.76	0.40	0.97
0.77	0.41	0.98
0.77	0.41	0.99
0.77	0.42	0.99
0.78	0.42	1.00
0.78	0.43	1.01
0.79	0.43	1.01
0.79	0.44	1.02
0.79	0.44	1.03
0.80	0.45	1.04
0.80	0.46	1.04
0.80	0.46	1.05
0.81	0.47	1.06
0.81	0.47	1.06
0.81	0.48	1.07
0.82	0.49	1.08
0.82	0.49	1.09
0.82	0.50	1.09
0.83	0.50	1.10
0.83	0.51	1.11
0.83	0.52	1.11
0.83	0.52	1.12
0.84	0.53	1.13
0.84	0.53	1.13
0.84	0.54	1.14
0.85	0.55	1.15
0.85	0.55	1.16
0.85	0.56	1.16
0.85	0.56	1.17
0.86	0.57	1.18
0.86	0.58	1.18
0.86	0.58	1.19
0.86	0.59	1.20
0.87	0.60	1.21
0.87	0.60	1.21
0.87	0.61	1.22
0.87	0.62	1.23
0.88	0.62	1.24
0.88	0.63	1.25
0.88	0.63	1.26
0.88	0.64	1.26
0.88	0.65	1.27
0.89	0.65	1.28
0.89	0.66	1.29
0.89	0.67	1.30
0.89	0.67	1.30
0.89	0.68	1.31
0.89	0.69	1.32
0.90	0.69	1.33
0.90	0.70	1.34
0.90	0.71	1.35
0.90	0.71	1.36
0.90	0.72	1.36
0.90	0.73	1.37
0.91	0.73	1.38
0.91	0.74	1.39
0.91	0.75	1.40
0.91	0.75	1.40
0.91	0.76	1.41
0.91	0.77	1.42
0.91	0.77	1.43
0.91	0.78	1.43
0.91	0.79	1.44
0.91	0.79	1.45
0.92	0.80	1.46
0.92	0.81	1.46
0.92	0.81	1.47
0.92	0.82	1.48
0.92	0.83	1.49
0.92	0.83	1.49
0.92	0.84	1.50
0.92	0.85	1.51
0.92	0.85	1.52
0.92	0.86	1.52
0.92	0.87	1.53
0.92	0.87	1.54
0.92	0.88	1.55
0.92	0.89	1.56
0.92	0.89	1.56
0.92	0.90	1.57
0.92	0.91	1.58
0.92	0.91	1.58
0.92	0.92	1.59
0.92	0.93	1.60
0.92	0.93	1.61
0.92	0.94	1.61
0.92	0.95	1.62
0.92	0.95	1.63
0.92	0.96	1.64
0.92	0.97	1.65
0.92	0.97	1.65
0.92	0.98	1.66
0.92	0.99	1.67
0.92	1.00	1.67
0.92	1.00	1.68
0.91	1.01	1.69
0.91	1.02	1.70
0.91	1.02	1.70
0.91	1.03	1.71
0.91	1.04	1.72
0.91	1.04	1.73
0.91	1.05	1.73
0.91	1.06	1.74
0.91	1.06	1.75
0.91	1.07	1.76
0.90	1.08	1.76
0.90	1.08	1.77
0.90	1.09	1.78
0.90	1.09	1.79
0.90	1.10	1.79
0.90	1.11	1.80
0.90	1.11	1.81
0.89	1.12	1.82
0.89	1.13	1.82
0.89	1.13	1.83
0.89	1.14	1.84
0.89	1.15	1.84
0.89	1.15	1.85
0.88	1.16	1.86
0.88	1.17	1.87
0.88	1.17	1.87
0.88	1.18	1.88
0.88	1.19	1.89
0.87	1.19	1.90
0.87	1.20	1.90
0.87	1.21	1.91
0.87	1.21	1.92
0.86	1.22	1.93
0.86	1.22	1.94
0.86	1.23	1.94
0.86	1.24	1.95
0.85	1.24	1.96
0.85	1.25	1.97
0.85	1.26	1.97
0.85	1.26	1.98
0.84	1.27	1.99
0.84	1.27	2.00
0.84	1.28	2.00
0.84	1.29	2.01
0.83	1.29	2.02
0.83	1.30	2.02
0.83	1.30	2.03
0.82	1.31	2.04
0.82	1.32	2.05
0.82	1.32	2.05
0.81	1.33	2.06
0.81	1.33	2.07
0.81	1.34	2.08
0.80	1.35	2.09
0.80	1.35	2.09
0.80	1.36	2.10
0.79	1.36	2.11
0.79	1.37	2.12
0.79	1.38	2.12
0.78	1.38	2.13
0.78	1.39	2.14
0.78	1.39	2.15
0.77	1.40	2.15
0.77	1.40	2.16
0.77	1.41	2.17
0.76	1.42	2.18
0.76	1.42	2.18
0.75	1.43	2.19
0.75	1.43	2.20
0.75	1.44	2.21
0.74	1.44	2.21
0.74	1.45	2.22
0.73	1.45	2.23
0.73	1.46	2.24
0.73	1.46	2.24
0.72	1.47	2.25
0.72	1.47	2.26
0.71	1.48	2.27
0.71	1.48	2.27
0.70	1.49	2.28
0.70	1.50	2.29
0.69	1.50	2.30
0.69	1.51	2.30
0.69	1.51	2.31
0.68	1.52	2.32
0.68	1.52	2.33
0.67	1.52	2.34
0.67	1.53	2.34
0.66	1.53	2.35
0.66	1.54	2.36
0.65	1.54	2.37
0.65	1.55	2.37
0.64	1.55	2.38
0.64	1.56	2.39
0.63	1.56	2.40
0.63	1.57	2.40
0.62	1.57	2.41
0.62	1.58	2.42
0.61	1.58	2.43
0.61	1.59	2.43
0.60	1.59	2.44
0.60	1.59	2.45
0.59	1.60	2.46
0.59	1.60	2.46
0.58	1.61	2.47
0.58	1.61	2.48
0.57	1.61	2.49
0.57	1.62	2.49
0.56	1.62	2.50
0.56	1.63	2.51
0.55	1.63	2.52
0.54	1.64	2.53
0.54	1.64	2.53
0.53	1.64	2.54
0.53	1.65	2.55
0.52	1.65	2.56
0.52	1.65	2.56
0.51	1.66	2.57
0.51	1.66	2.58
0.50	1.66	2.59
0.49	1.67	2.59
0.49	1.67	2.60
0.48	1.68	2.61
0.48	1.68	2.62
0.47	1.68	2.62
0.46	1.69	2.63
0.46	1.69	2.64
0.45	1.69	2.65
0.45	1.70	2.65
0.44	1.70	2.66
0.43	1.70	2.67
0.43	1.70	2.68
0.42	1.71	2.68
0.42	1.71	2.69
0.41	1.71	2.70
0.40	1.72	2.71
0.40	1.72	2.71
0.39	1.72	2.72
0.39	1.72	2.73
0.38	1.73	2.74
0.37	1.73	2.74
0.37	1.73	2.75
0.36	1.74	2.76
0.35	1.74	2.77
0.35	1.74	2.77
0.34	1.74	2.78
0.34	1.74	2.79
0.33	1.75	2.80
0.32	1.75	2.81
0.32	1.75	2.81
0.31	1.75	2.82
0.30	1.76	2.83
0.30	1.76	2.84
0.29	1.76	2.84
0.28	1.76	2.85
0.28	1.76	2.86
0.27	1.77	2.86
0.26	1.77	2.87
0.26	1.77	2.88
0.25	1.77	2.89
0.25	1.77	2.90
0.24	1.77	2.90
0.23	1.78	2.91
0.23	1.78	2.92
0.22	1.78	2.93
0.21	1.78	2.93
0.21	1.78	2.94
0.20	1.78	2.95
0.19	1.78	2.96
0.19	1.79	2.96
0.18	1.79	2.97
0.17	1.79	2.98
0.17	1.79	2.99
0.16	1.79	2.99
0.15	1.79	3.00
0.15	1.79	3.01
0.14	1.79	3.02
0.13	1.79	3.02
0.13	1.79	3.03
0.12	1.79	3.04
0.11	1.80	3.05
0.11	1.80	3.05
0.10	1.80	3.06
0.09	1.80	3.07
0.09	1.80	3.08
0.08	1.80	3.08
0.07	1.80	3.09
0.07	1.80	3.10
0.06	1.80	3.11
0.05	1.80	3.11
0.04	1.80	3.12
0.04	1.80	3.13
0.03	1.80	3.14
0.02	1.80	3.14
0.02	1.80	3.15
0.01	1.80	3.16
0.00	1.80	3.17
-0.00	1.80	3.17
-0.01	1.80	3.18
-0.02	1.80	3.19
-0.02	1.80	3.20
-0.03	1.80	3.21
-0.04	1.80	3.21
-0.04	1.80	3.22
-0.05	1.80	3.23
-0.06	1.80	3.24
-0.06	1.80	3.24
-0.07	1.79	3.25
-0.08	1.79	3.26
-0.08	1.79	3.26
-0.09	1.79	3.27
-0.10	1.79	3.28
-0.10	1.79	3.29
-0.11	1.79	3.29
-0.12	1.79	3.30
-0.12	1.79	3.31
-0.13	1.79	3.32
-0.14	1.78	3.32
-0.14	1.78	3.33
-0.15	1.78	3.34
-0.16	1.78	3.35
-0.16	1.78	3.35
-0.17	1.78	3.36
-0.18	1.78	3.37
-0.18	1.77	3.38
-0.19	1.77	3.39
-0.20	1.77	3.39
-0.20	1.77	3.40
-0.21	1.77	3.41
-0.22	1.77	3.42
-0.22	1.76	3.42
-0.23	1.76	3.43
-0.23	1.76	3.44
-0.24	1.76	3.45
-0.25	1.76	3.45
-0.25	1.75	3.46
-0.26	1.75	3.47
-0.27	1.75	3.48
-0.27	1.75	3.48
-0.28	1.75	3.49
-0.29	1.74	3.50
-0.29	1.74	3.51
-0.30	1.74	3.51
-0.30	1.74	3.52
-0.31	1.73	3.53
-0.32	1.73	3.53
-0.32	1.73	3.54
-0.33	1.73	3.55
-0.34	1.72	3.56
-0.34	1.72	3.56
-0.35	1.72	3.57
-0.35	1.71	3.58
-0.36	1.71	3.58
-0.37	1.71	3.59
-0.37	1.71	3.60
-0.38	1.70	3.61
-0.38	1.70	3.61
-0.39	1.70	3.62
-0.40	1.69	3.63
-0.40	1.69	3.64
-0.41	1.69	3.65
-0.41	1.68	3.65
-0.42	1.68	3.66
-0.43	1.68	3.67
-0.43	1.67	3.68
-0.44	1.67	3.69
-0.44	1.67	3.69
-0.45	1.66	3.70
